,File Name,Difficulty,Target,Original Count,Sub-sample Count,Sampled Ids
21,FloorPlan_Train3_4.json.gz,hard,Laptop,103,6,"[1148, 1106, 1174, 1105, 1141, 1087]"
22,FloorPlan_Train3_4.json.gz,easy,Laptop,19,1,[1158]
23,FloorPlan_Train3_4.json.gz,medium,Laptop,28,2,"[1138, 1085]"
24,FloorPlan_Train3_4.json.gz,medium,Mug,82,5,"[1255, 1253, 1251, 1216, 1270]"
25,FloorPlan_Train3_4.json.gz,easy,Mug,43,3,"[1281, 1204, 1344]"
26,FloorPlan_Train3_4.json.gz,hard,Mug,25,2,"[1244, 1298]"
27,FloorPlan_Train3_4.json.gz,easy,SprayBottle,35,2,"[1439, 1470]"
28,FloorPlan_Train3_4.json.gz,medium,SprayBottle,72,4,"[1450, 1476, 1360, 1424]"
29,FloorPlan_Train3_4.json.gz,hard,SprayBottle,43,3,"[1432, 1409, 1417]"
30,FloorPlan_Train3_4.json.gz,medium,Television,84,5,"[1568, 1571, 1590, 1646, 1525]"
31,FloorPlan_Train3_4.json.gz,easy,Television,35,2,"[1562, 1588]"
32,FloorPlan_Train3_4.json.gz,hard,Television,31,2,"[1623, 1512]"
33,FloorPlan_Train3_4.json.gz,hard,Vase,84,5,"[1705, 1655, 1778, 1799, 1703]"
34,FloorPlan_Train3_4.json.gz,medium,Vase,45,3,"[1727, 1765, 1656]"
35,FloorPlan_Train3_4.json.gz,easy,Vase,21,2,"[1770, 1716]"
0,FloorPlan_Train3_2.json.gz,medium,AlarmClock,84,5,"[134, 143, 35, 142, 84]"
1,FloorPlan_Train3_2.json.gz,hard,AlarmClock,46,3,"[37, 34, 94]"
2,FloorPlan_Train3_2.json.gz,easy,AlarmClock,20,1,[66]
3,FloorPlan_Train3_2.json.gz,hard,Apple,86,5,"[228, 298, 168, 222, 255]"
4,FloorPlan_Train3_2.json.gz,easy,Apple,24,2,"[211, 242]"
5,FloorPlan_Train3_2.json.gz,medium,Apple,40,2,"[253, 233]"
6,FloorPlan_Train3_2.json.gz,medium,BaseballBat,75,4,"[420, 408, 372, 371]"
7,FloorPlan_Train3_2.json.gz,hard,BaseballBat,57,3,"[423, 315, 365]"
8,FloorPlan_Train3_2.json.gz,easy,BaseballBat,18,1,[429]
9,FloorPlan_Train3_2.json.gz,hard,BasketBall,78,4,"[541, 538, 500, 528]"
10,FloorPlan_Train3_2.json.gz,medium,BasketBall,51,3,"[510, 483, 574]"
11,FloorPlan_Train3_2.json.gz,easy,BasketBall,21,2,"[477, 547]"
12,FloorPlan_Train3_2.json.gz,hard,Bowl,67,4,"[727, 717, 636, 691]"
13,FloorPlan_Train3_2.json.gz,medium,Bowl,56,3,"[704, 723, 731]"
14,FloorPlan_Train3_2.json.gz,easy,Bowl,27,2,"[665, 624]"
15,FloorPlan_Train3_2.json.gz,hard,GarbageCan,50,3,"[761, 762, 897]"
16,FloorPlan_Train3_2.json.gz,medium,GarbageCan,77,4,"[799, 851, 899, 790]"
17,FloorPlan_Train3_2.json.gz,easy,GarbageCan,23,2,"[877, 860]"
18,FloorPlan_Train3_2.json.gz,hard,HousePlant,80,4,"[1022, 920, 1023, 994]"
19,FloorPlan_Train3_2.json.gz,medium,HousePlant,50,3,"[907, 1005, 922]"
20,FloorPlan_Train3_2.json.gz,easy,HousePlant,20,1,[973]
21,FloorPlan_Train3_2.json.gz,hard,Laptop,61,4,"[1106, 1092, 1056, 1158]"
22,FloorPlan_Train3_2.json.gz,medium,Laptop,73,4,"[1096, 1168, 1076, 1057]"
23,FloorPlan_Train3_2.json.gz,easy,Laptop,16,1,[1065]
24,FloorPlan_Train3_2.json.gz,hard,Mug,64,4,"[1265, 1303, 1221, 1205]"
25,FloorPlan_Train3_2.json.gz,medium,Mug,49,3,"[1219, 1329, 1226]"
26,FloorPlan_Train3_2.json.gz,easy,Mug,37,2,"[1213, 1235]"
27,FloorPlan_Train3_2.json.gz,medium,SprayBottle,67,4,"[1474, 1388, 1403, 1373]"
28,FloorPlan_Train3_2.json.gz,easy,SprayBottle,38,2,"[1375, 1393]"
29,FloorPlan_Train3_2.json.gz,hard,SprayBottle,45,3,"[1371, 1384, 1402]"
30,FloorPlan_Train3_2.json.gz,easy,Television,89,5,"[1637, 1564, 1575, 1636, 1560]"
31,FloorPlan_Train3_2.json.gz,hard,Television,2,1,[1501]
32,FloorPlan_Train3_2.json.gz,medium,Television,59,3,"[1598, 1581, 1573]"
33,FloorPlan_Train3_2.json.gz,hard,Vase,84,5,"[1733, 1695, 1675, 1764, 1794]"
34,FloorPlan_Train3_2.json.gz,medium,Vase,40,2,"[1671, 1691]"
35,FloorPlan_Train3_2.json.gz,easy,Vase,26,2,"[1726, 1711]"
0,FloorPlan_Train6_4.json.gz,hard,AlarmClock,104,6,"[142, 2, 93, 35, 42, 67]"
1,FloorPlan_Train6_4.json.gz,medium,AlarmClock,30,2,"[147, 69]"
2,FloorPlan_Train6_4.json.gz,easy,AlarmClock,16,1,[68]
3,FloorPlan_Train6_4.json.gz,medium,Apple,64,4,"[264, 292, 230, 221]"
4,FloorPlan_Train6_4.json.gz,hard,Apple,62,4,"[151, 298, 229, 215]"
5,FloorPlan_Train6_4.json.gz,easy,Apple,24,2,"[268, 228]"
6,FloorPlan_Train6_4.json.gz,hard,BaseballBat,89,5,"[446, 349, 360, 329, 393]"
7,FloorPlan_Train6_4.json.gz,medium,BaseballBat,32,2,"[310, 337]"
8,FloorPlan_Train6_4.json.gz,easy,BaseballBat,29,2,"[405, 321]"
9,FloorPlan_Train6_4.json.gz,hard,BasketBall,34,2,"[565, 537]"
10,FloorPlan_Train6_4.json.gz,easy,BasketBall,48,3,"[571, 453, 554]"
11,FloorPlan_Train6_4.json.gz,medium,BasketBall,68,4,"[515, 496, 459, 455]"
12,FloorPlan_Train6_4.json.gz,hard,Bowl,92,5,"[713, 699, 636, 659, 687]"
13,FloorPlan_Train6_4.json.gz,medium,Bowl,33,2,"[607, 662]"
14,FloorPlan_Train6_4.json.gz,easy,Bowl,25,2,"[738, 727]"
15,FloorPlan_Train6_4.json.gz,easy,GarbageCan,41,3,"[751, 821, 893]"
16,FloorPlan_Train6_4.json.gz,hard,GarbageCan,76,4,"[828, 859, 791, 871]"
17,FloorPlan_Train6_4.json.gz,medium,GarbageCan,33,2,"[899, 885]"
18,FloorPlan_Train6_4.json.gz,easy,HousePlant,25,2,"[1035, 911]"
19,FloorPlan_Train6_4.json.gz,hard,HousePlant,42,3,"[917, 964, 1047]"
20,FloorPlan_Train6_4.json.gz,medium,HousePlant,83,5,"[1040, 932, 1037, 988, 955]"
21,FloorPlan_Train6_4.json.gz,medium,Laptop,71,4,"[1054, 1057, 1149, 1191]"
22,FloorPlan_Train6_4.json.gz,hard,Laptop,43,3,"[1197, 1112, 1195]"
23,FloorPlan_Train6_4.json.gz,easy,Laptop,36,2,"[1071, 1186]"
24,FloorPlan_Train6_4.json.gz,hard,Mug,40,2,"[1272, 1246]"
25,FloorPlan_Train6_4.json.gz,medium,Mug,77,4,"[1204, 1294, 1217, 1261]"
26,FloorPlan_Train6_4.json.gz,easy,Mug,33,2,"[1284, 1328]"
27,FloorPlan_Train6_4.json.gz,medium,SprayBottle,83,5,"[1461, 1484, 1411, 1469, 1463]"
28,FloorPlan_Train6_4.json.gz,hard,SprayBottle,43,3,"[1427, 1456, 1460]"
29,FloorPlan_Train6_4.json.gz,easy,SprayBottle,24,2,"[1492, 1428]"
30,FloorPlan_Train6_4.json.gz,easy,Television,40,2,"[1539, 1620]"
31,FloorPlan_Train6_4.json.gz,medium,Television,82,5,"[1624, 1593, 1576, 1591, 1648]"
32,FloorPlan_Train6_4.json.gz,hard,Television,28,2,"[1517, 1516]"
33,FloorPlan_Train6_4.json.gz,hard,Vase,67,4,"[1650, 1770, 1766, 1752]"
34,FloorPlan_Train6_4.json.gz,medium,Vase,72,4,"[1659, 1673, 1688, 1750]"
35,FloorPlan_Train6_4.json.gz,easy,Vase,11,1,[1698]
0,FloorPlan_Train3_5.json.gz,medium,AlarmClock,61,4,"[80, 124, 103, 131]"
1,FloorPlan_Train3_5.json.gz,hard,AlarmClock,63,4,"[137, 108, 96, 107]"
2,FloorPlan_Train3_5.json.gz,easy,AlarmClock,26,2,"[94, 73]"
3,FloorPlan_Train3_5.json.gz,hard,Apple,66,4,"[188, 219, 287, 186]"
4,FloorPlan_Train3_5.json.gz,medium,Apple,52,3,"[299, 190, 182]"
5,FloorPlan_Train3_5.json.gz,easy,Apple,32,2,"[168, 213]"
6,FloorPlan_Train3_5.json.gz,easy,BaseballBat,39,2,"[379, 410]"
7,FloorPlan_Train3_5.json.gz,medium,BaseballBat,78,4,"[447, 431, 334, 367]"
8,FloorPlan_Train3_5.json.gz,hard,BaseballBat,33,2,"[413, 423]"
9,FloorPlan_Train3_5.json.gz,easy,BasketBall,30,2,"[598, 550]"
10,FloorPlan_Train3_5.json.gz,hard,BasketBall,43,3,"[473, 547, 475]"
11,FloorPlan_Train3_5.json.gz,medium,BasketBall,77,4,"[490, 507, 522, 468]"
12,FloorPlan_Train3_5.json.gz,medium,Bowl,35,2,"[612, 629]"
13,FloorPlan_Train3_5.json.gz,easy,Bowl,28,2,"[734, 679]"
14,FloorPlan_Train3_5.json.gz,hard,Bowl,87,5,"[683, 642, 720, 688, 638]"
15,FloorPlan_Train3_5.json.gz,hard,GarbageCan,82,5,"[761, 824, 770, 836, 799]"
16,FloorPlan_Train3_5.json.gz,medium,GarbageCan,42,3,"[831, 895, 755]"
17,FloorPlan_Train3_5.json.gz,easy,GarbageCan,26,2,"[806, 877]"
18,FloorPlan_Train3_5.json.gz,easy,HousePlant,22,2,"[1031, 991]"
19,FloorPlan_Train3_5.json.gz,medium,HousePlant,62,4,"[1008, 956, 1043, 1004]"
20,FloorPlan_Train3_5.json.gz,hard,HousePlant,66,4,"[999, 1003, 952, 998]"
21,FloorPlan_Train3_5.json.gz,hard,Laptop,43,3,"[1155, 1062, 1142]"
22,FloorPlan_Train3_5.json.gz,medium,Laptop,85,5,"[1058, 1088, 1077, 1139, 1099]"
23,FloorPlan_Train3_5.json.gz,easy,Laptop,22,2,"[1097, 1173]"
24,FloorPlan_Train3_5.json.gz,medium,Mug,66,4,"[1276, 1327, 1319, 1332]"
25,FloorPlan_Train3_5.json.gz,hard,Mug,62,4,"[1274, 1232, 1255, 1237]"
26,FloorPlan_Train3_5.json.gz,easy,Mug,22,2,"[1309, 1261]"
27,FloorPlan_Train3_5.json.gz,medium,SprayBottle,67,4,"[1426, 1384, 1454, 1361]"
28,FloorPlan_Train3_5.json.gz,hard,SprayBottle,69,4,"[1452, 1408, 1432, 1497]"
29,FloorPlan_Train3_5.json.gz,easy,SprayBottle,14,1,[1451]
30,FloorPlan_Train3_5.json.gz,easy,Television,79,4,"[1585, 1529, 1517, 1646]"
31,FloorPlan_Train3_5.json.gz,medium,Television,70,4,"[1627, 1634, 1511, 1556]"
32,FloorPlan_Train3_5.json.gz,hard,Television,1,1,[1616]
33,FloorPlan_Train3_5.json.gz,medium,Vase,25,2,"[1745, 1791]"
34,FloorPlan_Train3_5.json.gz,hard,Vase,105,6,"[1657, 1744, 1693, 1687, 1697, 1792]"
35,FloorPlan_Train3_5.json.gz,easy,Vase,20,1,[1675]
0,FloorPlan_Train12_5.json.gz,hard,AlarmClock,68,4,"[39, 47, 49, 30]"
1,FloorPlan_Train12_5.json.gz,medium,AlarmClock,65,4,"[53, 113, 127, 29]"
2,FloorPlan_Train12_5.json.gz,easy,AlarmClock,17,1,[130]
3,FloorPlan_Train12_5.json.gz,hard,Apple,67,4,"[182, 267, 297, 157]"
4,FloorPlan_Train12_5.json.gz,easy,Apple,23,2,"[184, 224]"
5,FloorPlan_Train12_5.json.gz,medium,Apple,60,3,"[239, 218, 260]"
6,FloorPlan_Train12_5.json.gz,easy,BaseballBat,51,3,"[337, 346, 438]"
7,FloorPlan_Train12_5.json.gz,medium,BaseballBat,79,4,"[432, 331, 312, 401]"
8,FloorPlan_Train12_5.json.gz,hard,BaseballBat,20,1,[399]
9,FloorPlan_Train12_5.json.gz,hard,BasketBall,89,5,"[453, 492, 463, 494, 561]"
10,FloorPlan_Train12_5.json.gz,medium,BasketBall,43,3,"[491, 527, 514]"
11,FloorPlan_Train12_5.json.gz,easy,BasketBall,18,1,[480]
12,FloorPlan_Train12_5.json.gz,medium,Bowl,34,2,"[657, 728]"
13,FloorPlan_Train12_5.json.gz,easy,Bowl,27,2,"[626, 718]"
14,FloorPlan_Train12_5.json.gz,hard,Bowl,89,5,"[603, 641, 678, 702, 613]"
15,FloorPlan_Train12_5.json.gz,hard,GarbageCan,71,4,"[761, 793, 795, 817]"
16,FloorPlan_Train12_5.json.gz,easy,GarbageCan,19,1,[891]
17,FloorPlan_Train12_5.json.gz,medium,GarbageCan,60,3,"[896, 872, 810]"
18,FloorPlan_Train12_5.json.gz,hard,HousePlant,62,4,"[1031, 976, 967, 941]"
19,FloorPlan_Train12_5.json.gz,medium,HousePlant,60,3,"[998, 980, 960]"
20,FloorPlan_Train12_5.json.gz,easy,HousePlant,28,2,"[930, 929]"
21,FloorPlan_Train12_5.json.gz,medium,Laptop,72,4,"[1119, 1069, 1079, 1108]"
22,FloorPlan_Train12_5.json.gz,easy,Laptop,39,2,"[1198, 1062]"
23,FloorPlan_Train12_5.json.gz,hard,Laptop,39,2,"[1199, 1174]"
24,FloorPlan_Train12_5.json.gz,easy,Mug,27,2,"[1322, 1327]"
25,FloorPlan_Train12_5.json.gz,hard,Mug,55,3,"[1257, 1295, 1270]"
26,FloorPlan_Train12_5.json.gz,medium,Mug,68,4,"[1312, 1212, 1342, 1243]"
27,FloorPlan_Train12_5.json.gz,easy,SprayBottle,19,1,[1481]
28,FloorPlan_Train12_5.json.gz,hard,SprayBottle,46,3,"[1414, 1451, 1492]"
29,FloorPlan_Train12_5.json.gz,medium,SprayBottle,85,5,"[1364, 1437, 1431, 1384, 1397]"
30,FloorPlan_Train12_5.json.gz,hard,Television,23,2,"[1599, 1533]"
31,FloorPlan_Train12_5.json.gz,medium,Television,76,4,"[1528, 1526, 1539, 1524]"
32,FloorPlan_Train12_5.json.gz,easy,Television,51,3,"[1581, 1628, 1595]"
33,FloorPlan_Train12_5.json.gz,easy,Vase,25,2,"[1677, 1784]"
34,FloorPlan_Train12_5.json.gz,hard,Vase,91,5,"[1796, 1697, 1720, 1760, 1673]"
35,FloorPlan_Train12_5.json.gz,medium,Vase,34,2,"[1700, 1718]"
0,FloorPlan_Train7_5.json.gz,hard,AlarmClock,81,5,"[16, 57, 126, 42, 139]"
1,FloorPlan_Train7_5.json.gz,medium,AlarmClock,42,3,"[95, 136, 24]"
2,FloorPlan_Train7_5.json.gz,easy,AlarmClock,27,2,"[46, 81]"
3,FloorPlan_Train7_5.json.gz,hard,Apple,46,3,"[163, 273, 260]"
4,FloorPlan_Train7_5.json.gz,medium,Apple,70,4,"[201, 169, 205, 284]"
5,FloorPlan_Train7_5.json.gz,easy,Apple,34,2,"[244, 229]"
6,FloorPlan_Train7_5.json.gz,easy,BaseballBat,9,1,[300]
7,FloorPlan_Train7_5.json.gz,hard,BaseballBat,106,6,"[426, 428, 422, 446, 374, 326]"
8,FloorPlan_Train7_5.json.gz,medium,BaseballBat,35,2,"[334, 403]"
9,FloorPlan_Train7_5.json.gz,hard,BasketBall,106,6,"[473, 488, 533, 558, 479, 481]"
10,FloorPlan_Train7_5.json.gz,easy,BasketBall,9,1,[527]
11,FloorPlan_Train7_5.json.gz,medium,BasketBall,35,2,"[532, 452]"
12,FloorPlan_Train7_5.json.gz,easy,Bowl,32,2,"[645, 638]"
13,FloorPlan_Train7_5.json.gz,hard,Bowl,27,2,"[618, 601]"
14,FloorPlan_Train7_5.json.gz,medium,Bowl,91,5,"[628, 667, 692, 747, 687]"
15,FloorPlan_Train7_5.json.gz,easy,GarbageCan,45,3,"[813, 871, 890]"
16,FloorPlan_Train7_5.json.gz,hard,GarbageCan,55,3,"[768, 883, 835]"
17,FloorPlan_Train7_5.json.gz,medium,GarbageCan,50,3,"[806, 754, 839]"
18,FloorPlan_Train7_5.json.gz,easy,HousePlant,30,2,"[1019, 914]"
19,FloorPlan_Train7_5.json.gz,medium,HousePlant,27,2,"[957, 901]"
20,FloorPlan_Train7_5.json.gz,hard,HousePlant,93,5,"[1043, 930, 981, 927, 961]"
21,FloorPlan_Train7_5.json.gz,medium,Laptop,90,5,"[1149, 1113, 1171, 1071, 1124]"
22,FloorPlan_Train7_5.json.gz,hard,Laptop,29,2,"[1060, 1181]"
23,FloorPlan_Train7_5.json.gz,easy,Laptop,31,2,"[1159, 1177]"
24,FloorPlan_Train7_5.json.gz,medium,Mug,86,5,"[1268, 1234, 1286, 1325, 1236]"
25,FloorPlan_Train7_5.json.gz,easy,Mug,39,2,"[1275, 1306]"
26,FloorPlan_Train7_5.json.gz,hard,Mug,25,2,"[1321, 1232]"
27,FloorPlan_Train7_5.json.gz,hard,SprayBottle,52,3,"[1422, 1387, 1431]"
28,FloorPlan_Train7_5.json.gz,easy,SprayBottle,38,2,"[1394, 1461]"
29,FloorPlan_Train7_5.json.gz,medium,SprayBottle,60,3,"[1412, 1434, 1424]"
30,FloorPlan_Train7_5.json.gz,hard,Television,74,4,"[1539, 1602, 1510, 1532]"
31,FloorPlan_Train7_5.json.gz,medium,Television,52,3,"[1616, 1620, 1587]"
32,FloorPlan_Train7_5.json.gz,easy,Television,24,2,"[1564, 1618]"
33,FloorPlan_Train7_5.json.gz,medium,Vase,97,5,"[1658, 1761, 1656, 1732, 1657]"
34,FloorPlan_Train7_5.json.gz,easy,Vase,27,2,"[1708, 1700]"
35,FloorPlan_Train7_5.json.gz,hard,Vase,26,2,"[1702, 1745]"
0,FloorPlan_Train11_5.json.gz,hard,AlarmClock,76,4,"[104, 15, 94, 117]"
1,FloorPlan_Train11_5.json.gz,medium,AlarmClock,60,3,"[43, 136, 29]"
2,FloorPlan_Train11_5.json.gz,easy,AlarmClock,14,1,[4]
3,FloorPlan_Train11_5.json.gz,medium,Apple,62,4,"[258, 249, 175, 209]"
4,FloorPlan_Train11_5.json.gz,hard,Apple,69,4,"[274, 276, 192, 290]"
5,FloorPlan_Train11_5.json.gz,easy,Apple,19,1,[215]
6,FloorPlan_Train11_5.json.gz,easy,BaseballBat,24,2,"[328, 379]"
7,FloorPlan_Train11_5.json.gz,hard,BaseballBat,54,3,"[324, 442, 326]"
8,FloorPlan_Train11_5.json.gz,medium,BaseballBat,72,4,"[371, 348, 409, 346]"
9,FloorPlan_Train11_5.json.gz,medium,BasketBall,55,3,"[545, 526, 505]"
10,FloorPlan_Train11_5.json.gz,hard,BasketBall,69,4,"[533, 541, 542, 477]"
11,FloorPlan_Train11_5.json.gz,easy,BasketBall,26,2,"[559, 520]"
12,FloorPlan_Train11_5.json.gz,hard,Bowl,72,4,"[616, 732, 621, 716]"
13,FloorPlan_Train11_5.json.gz,easy,Bowl,36,2,"[661, 701]"
14,FloorPlan_Train11_5.json.gz,medium,Bowl,42,3,"[734, 654, 662]"
15,FloorPlan_Train11_5.json.gz,medium,GarbageCan,33,2,"[886, 776]"
16,FloorPlan_Train11_5.json.gz,hard,GarbageCan,99,5,"[839, 849, 876, 777, 869]"
17,FloorPlan_Train11_5.json.gz,easy,GarbageCan,18,1,[884]
18,FloorPlan_Train11_5.json.gz,hard,HousePlant,80,4,"[928, 1049, 981, 1023]"
19,FloorPlan_Train11_5.json.gz,easy,HousePlant,24,2,"[977, 990]"
20,FloorPlan_Train11_5.json.gz,medium,HousePlant,46,3,"[912, 1035, 1037]"
21,FloorPlan_Train11_5.json.gz,easy,Laptop,38,2,"[1067, 1074]"
22,FloorPlan_Train11_5.json.gz,medium,Laptop,83,5,"[1128, 1070, 1086, 1112, 1153]"
23,FloorPlan_Train11_5.json.gz,hard,Laptop,29,2,"[1186, 1149]"
24,FloorPlan_Train11_5.json.gz,hard,Mug,90,5,"[1321, 1324, 1254, 1306, 1341]"
25,FloorPlan_Train11_5.json.gz,medium,Mug,48,3,"[1202, 1301, 1244]"
26,FloorPlan_Train11_5.json.gz,easy,Mug,12,1,[1206]
27,FloorPlan_Train11_5.json.gz,medium,SprayBottle,55,3,"[1371, 1438, 1495]"
28,FloorPlan_Train11_5.json.gz,hard,SprayBottle,79,4,"[1419, 1421, 1368, 1446]"
29,FloorPlan_Train11_5.json.gz,easy,SprayBottle,16,1,[1399]
30,FloorPlan_Train11_5.json.gz,medium,Television,84,5,"[1627, 1584, 1508, 1522, 1573]"
31,FloorPlan_Train11_5.json.gz,easy,Television,63,4,"[1542, 1563, 1570, 1566]"
32,FloorPlan_Train11_5.json.gz,hard,Television,3,1,[1517]
33,FloorPlan_Train11_5.json.gz,easy,Vase,69,4,"[1763, 1774, 1680, 1701]"
34,FloorPlan_Train11_5.json.gz,medium,Vase,81,5,"[1786, 1703, 1772, 1760, 1793]"
0,FloorPlan_Train10_4.json.gz,hard,AlarmClock,55,3,"[83, 145, 45]"
1,FloorPlan_Train10_4.json.gz,medium,AlarmClock,51,3,"[115, 142, 34]"
2,FloorPlan_Train10_4.json.gz,easy,AlarmClock,44,3,"[62, 126, 47]"
3,FloorPlan_Train10_4.json.gz,hard,Apple,56,3,"[234, 243, 286]"
4,FloorPlan_Train10_4.json.gz,easy,Apple,23,2,"[251, 205]"
5,FloorPlan_Train10_4.json.gz,medium,Apple,71,4,"[194, 192, 162, 260]"
6,FloorPlan_Train10_4.json.gz,hard,BaseballBat,70,4,"[311, 324, 433, 370]"
7,FloorPlan_Train10_4.json.gz,easy,BaseballBat,22,2,"[430, 323]"
8,FloorPlan_Train10_4.json.gz,medium,BaseballBat,58,3,"[333, 386, 325]"
9,FloorPlan_Train10_4.json.gz,hard,BasketBall,73,4,"[569, 579, 574, 527]"
10,FloorPlan_Train10_4.json.gz,medium,BasketBall,60,3,"[533, 596, 495]"
11,FloorPlan_Train10_4.json.gz,easy,BasketBall,17,1,[476]
12,FloorPlan_Train10_4.json.gz,medium,Bowl,63,4,"[735, 731, 600, 631]"
13,FloorPlan_Train10_4.json.gz,hard,Bowl,76,4,"[704, 645, 715, 723]"
14,FloorPlan_Train10_4.json.gz,easy,Bowl,11,1,[719]
15,FloorPlan_Train10_4.json.gz,hard,GarbageCan,62,4,"[863, 784, 753, 891]"
16,FloorPlan_Train10_4.json.gz,easy,GarbageCan,27,2,"[865, 854]"
17,FloorPlan_Train10_4.json.gz,medium,GarbageCan,61,4,"[842, 762, 801, 871]"
18,FloorPlan_Train10_4.json.gz,medium,HousePlant,56,3,"[937, 900, 1033]"
19,FloorPlan_Train10_4.json.gz,hard,HousePlant,62,4,"[944, 995, 951, 1005]"
20,FloorPlan_Train10_4.json.gz,easy,HousePlant,32,2,"[953, 993]"
21,FloorPlan_Train10_4.json.gz,hard,Laptop,55,3,"[1114, 1051, 1089]"
22,FloorPlan_Train10_4.json.gz,medium,Laptop,46,3,"[1125, 1111, 1148]"
23,FloorPlan_Train10_4.json.gz,easy,Laptop,49,3,"[1174, 1144, 1170]"
24,FloorPlan_Train10_4.json.gz,medium,Mug,67,4,"[1304, 1229, 1270, 1302]"
25,FloorPlan_Train10_4.json.gz,easy,Mug,38,2,"[1287, 1228]"
26,FloorPlan_Train10_4.json.gz,hard,Mug,45,3,"[1223, 1262, 1334]"
27,FloorPlan_Train10_4.json.gz,easy,SprayBottle,34,2,"[1413, 1399]"
28,FloorPlan_Train10_4.json.gz,hard,SprayBottle,69,4,"[1437, 1403, 1400, 1433]"
29,FloorPlan_Train10_4.json.gz,medium,SprayBottle,47,3,"[1454, 1421, 1381]"
30,FloorPlan_Train10_4.json.gz,medium,Television,79,4,"[1513, 1569, 1586, 1558]"
31,FloorPlan_Train10_4.json.gz,hard,Television,43,3,"[1589, 1613, 1571]"
32,FloorPlan_Train10_4.json.gz,easy,Television,28,2,"[1529, 1573]"
33,FloorPlan_Train10_4.json.gz,medium,Vase,73,4,"[1670, 1714, 1795, 1733]"
34,FloorPlan_Train10_4.json.gz,hard,Vase,54,3,"[1659, 1763, 1757]"
35,FloorPlan_Train10_4.json.gz,easy,Vase,23,2,"[1748, 1665]"
0,FloorPlan_Train8_3.json.gz,medium,AlarmClock,89,5,"[55, 19, 102, 145, 51]"
1,FloorPlan_Train8_3.json.gz,easy,AlarmClock,29,2,"[39, 113]"
2,FloorPlan_Train8_3.json.gz,hard,AlarmClock,32,2,"[75, 130]"
3,FloorPlan_Train8_3.json.gz,medium,Apple,61,4,"[287, 249, 160, 166]"
4,FloorPlan_Train8_3.json.gz,easy,Apple,40,2,"[213, 240]"
5,FloorPlan_Train8_3.json.gz,hard,Apple,49,3,"[205, 206, 207]"
6,FloorPlan_Train8_3.json.gz,hard,BaseballBat,106,6,"[343, 423, 405, 327, 374, 355]"
7,FloorPlan_Train8_3.json.gz,easy,BaseballBat,14,1,[311]
8,FloorPlan_Train8_3.json.gz,medium,BaseballBat,30,2,"[347, 415]"
9,FloorPlan_Train8_3.json.gz,hard,BasketBall,40,2,"[551, 598]"
10,FloorPlan_Train8_3.json.gz,medium,BasketBall,84,5,"[542, 581, 587, 500, 590]"
11,FloorPlan_Train8_3.json.gz,easy,BasketBall,26,2,"[568, 597]"
12,FloorPlan_Train8_3.json.gz,hard,Bowl,111,6,"[627, 645, 697, 613, 608, 604]"
13,FloorPlan_Train8_3.json.gz,medium,Bowl,19,1,[641]
14,FloorPlan_Train8_3.json.gz,easy,Bowl,20,1,[626]
15,FloorPlan_Train8_3.json.gz,hard,GarbageCan,121,7,"[879, 772, 756, 798, 774, 822, 800]"
16,FloorPlan_Train8_3.json.gz,medium,GarbageCan,24,2,"[864, 775]"
17,FloorPlan_Train8_3.json.gz,easy,GarbageCan,5,1,[812]
