,File Name,Difficulty,Target,Original Count,Sub-sample Count,Sampled Ids
7,FloorPlan_Train7_4.json.gz,hard,BaseballBat,31,1,[313]
8,FloorPlan_Train7_4.json.gz,easy,BaseballBat,30,1,[416]
9,FloorPlan_Train7_4.json.gz,easy,BasketBall,18,1,[450]
10,FloorPlan_Train7_4.json.gz,medium,BasketBall,58,2,"[571, 572]"
11,FloorPlan_Train7_4.json.gz,hard,BasketBall,74,2,"[573, 498]"
12,FloorPlan_Train7_4.json.gz,hard,Bowl,92,3,"[692, 635, 618]"
13,FloorPlan_Train7_4.json.gz,medium,Bowl,38,1,[660]
14,FloorPlan_Train7_4.json.gz,easy,Bowl,20,1,[683]
15,FloorPlan_Train7_4.json.gz,hard,GarbageCan,84,3,"[759, 846, 871]"
16,FloorPlan_Train7_4.json.gz,medium,GarbageCan,33,1,[864]
17,FloorPlan_Train7_4.json.gz,easy,GarbageCan,33,1,[783]
18,FloorPlan_Train7_4.json.gz,hard,HousePlant,104,3,"[961, 1025, 1013]"
19,FloorPlan_Train7_4.json.gz,easy,HousePlant,19,1,[975]
20,FloorPlan_Train7_4.json.gz,medium,HousePlant,27,1,[994]
21,FloorPlan_Train7_4.json.gz,hard,Laptop,121,4,"[1197, 1136, 1180, 1098]"
22,FloorPlan_Train7_4.json.gz,medium,Laptop,17,1,[1198]
23,FloorPlan_Train7_4.json.gz,easy,Laptop,12,1,[1156]
24,FloorPlan_Train7_4.json.gz,medium,Mug,73,2,"[1296, 1305]"
25,FloorPlan_Train7_4.json.gz,easy,Mug,49,2,"[1307, 1339]"
26,FloorPlan_Train7_4.json.gz,hard,Mug,28,1,[1342]
27,FloorPlan_Train7_4.json.gz,hard,SprayBottle,35,1,[1458]
28,FloorPlan_Train7_4.json.gz,medium,SprayBottle,93,3,"[1429, 1364, 1393]"
29,FloorPlan_Train7_4.json.gz,easy,SprayBottle,22,1,[1483]
30,FloorPlan_Train7_4.json.gz,easy,Television,38,1,[1634]
31,FloorPlan_Train7_4.json.gz,medium,Television,66,2,"[1633, 1595]"
32,FloorPlan_Train7_4.json.gz,hard,Television,46,2,"[1545, 1555]"
33,FloorPlan_Train7_4.json.gz,medium,Vase,74,2,"[1680, 1731]"
34,FloorPlan_Train7_4.json.gz,hard,Vase,43,2,"[1775, 1784]"
35,FloorPlan_Train7_4.json.gz,easy,Vase,33,1,[1683]
0,FloorPlan_Train7_1.json.gz,hard,AlarmClock,38,1,[73]
1,FloorPlan_Train7_1.json.gz,medium,AlarmClock,73,2,"[117, 23]"
2,FloorPlan_Train7_1.json.gz,easy,AlarmClock,39,1,[139]
3,FloorPlan_Train7_1.json.gz,hard,Apple,93,3,"[290, 189, 211]"
4,FloorPlan_Train7_1.json.gz,easy,Apple,25,1,[233]
5,FloorPlan_Train7_1.json.gz,medium,Apple,32,1,[199]
6,FloorPlan_Train7_1.json.gz,medium,BaseballBat,22,1,[387]
7,FloorPlan_Train7_1.json.gz,hard,BaseballBat,108,3,"[431, 327, 355]"
8,FloorPlan_Train7_1.json.gz,easy,BaseballBat,20,1,[328]
9,FloorPlan_Train7_1.json.gz,easy,BasketBall,28,1,[531]
10,FloorPlan_Train7_1.json.gz,hard,BasketBall,98,3,"[507, 534, 484]"
11,FloorPlan_Train7_1.json.gz,medium,BasketBall,24,1,[476]
12,FloorPlan_Train7_1.json.gz,medium,Bowl,72,2,"[669, 693]"
13,FloorPlan_Train7_1.json.gz,easy,Bowl,32,1,[650]
14,FloorPlan_Train7_1.json.gz,hard,Bowl,46,2,"[703, 602]"
15,FloorPlan_Train7_1.json.gz,easy,GarbageCan,30,1,[802]
16,FloorPlan_Train7_1.json.gz,medium,GarbageCan,92,3,"[814, 763, 828]"
17,FloorPlan_Train7_1.json.gz,hard,GarbageCan,28,1,[801]
18,FloorPlan_Train7_1.json.gz,medium,HousePlant,78,2,"[903, 1013]"
19,FloorPlan_Train7_1.json.gz,easy,HousePlant,38,1,[929]
20,FloorPlan_Train7_1.json.gz,hard,HousePlant,34,1,[957]
21,FloorPlan_Train7_1.json.gz,hard,Laptop,125,4,"[1174, 1120, 1111, 1195]"
22,FloorPlan_Train7_1.json.gz,easy,Laptop,15,1,[1194]
23,FloorPlan_Train7_1.json.gz,medium,Laptop,10,1,[1163]
24,FloorPlan_Train7_1.json.gz,medium,Mug,93,3,"[1289, 1202, 1238]"
25,FloorPlan_Train7_1.json.gz,hard,Mug,38,1,[1205]
26,FloorPlan_Train7_1.json.gz,easy,Mug,19,1,[1343]
27,FloorPlan_Train7_1.json.gz,medium,SprayBottle,88,3,"[1497, 1484, 1359]"
28,FloorPlan_Train7_1.json.gz,hard,SprayBottle,34,1,[1380]
29,FloorPlan_Train7_1.json.gz,easy,SprayBottle,28,1,[1393]
30,FloorPlan_Train7_1.json.gz,medium,Television,48,2,"[1534, 1592]"
31,FloorPlan_Train7_1.json.gz,easy,Television,53,2,"[1630, 1555]"
32,FloorPlan_Train7_1.json.gz,hard,Television,49,2,"[1551, 1580]"
33,FloorPlan_Train7_1.json.gz,easy,Vase,33,1,[1658]
34,FloorPlan_Train7_1.json.gz,hard,Vase,30,1,[1701]
35,FloorPlan_Train7_1.json.gz,medium,Vase,87,3,"[1664, 1662, 1739]"
0,FloorPlan_Train10_2.json.gz,easy,AlarmClock,48,2,"[143, 47]"
1,FloorPlan_Train10_2.json.gz,medium,AlarmClock,74,2,"[23, 39]"
2,FloorPlan_Train10_2.json.gz,hard,AlarmClock,28,1,[54]
3,FloorPlan_Train10_2.json.gz,hard,Apple,95,3,"[178, 260, 172]"
4,FloorPlan_Train10_2.json.gz,medium,Apple,41,2,"[189, 214]"
5,FloorPlan_Train10_2.json.gz,easy,Apple,14,1,[221]
6,FloorPlan_Train10_2.json.gz,medium,BaseballBat,64,2,"[342, 415]"
7,FloorPlan_Train10_2.json.gz,hard,BaseballBat,54,2,"[376, 330]"
8,FloorPlan_Train10_2.json.gz,easy,BaseballBat,32,1,[393]
9,FloorPlan_Train10_2.json.gz,medium,BasketBall,53,2,"[546, 521]"
10,FloorPlan_Train10_2.json.gz,hard,BasketBall,57,2,"[477, 479]"
11,FloorPlan_Train10_2.json.gz,easy,BasketBall,40,1,[522]
12,FloorPlan_Train10_2.json.gz,medium,Bowl,48,2,"[672, 633]"
13,FloorPlan_Train10_2.json.gz,easy,Bowl,30,1,[663]
14,FloorPlan_Train10_2.json.gz,hard,Bowl,72,2,"[645, 742]"
15,FloorPlan_Train10_2.json.gz,medium,GarbageCan,81,3,"[829, 798, 833]"
16,FloorPlan_Train10_2.json.gz,hard,GarbageCan,44,2,"[865, 783]"
17,FloorPlan_Train10_2.json.gz,easy,GarbageCan,25,1,[774]
18,FloorPlan_Train10_2.json.gz,medium,HousePlant,64,2,"[940, 1047]"
19,FloorPlan_Train10_2.json.gz,hard,HousePlant,53,2,"[972, 911]"
20,FloorPlan_Train10_2.json.gz,easy,HousePlant,33,1,[955]
21,FloorPlan_Train10_2.json.gz,hard,Laptop,73,2,"[1086, 1140]"
22,FloorPlan_Train10_2.json.gz,easy,Laptop,32,1,[1084]
23,FloorPlan_Train10_2.json.gz,medium,Laptop,45,2,"[1134, 1057]"
24,FloorPlan_Train10_2.json.gz,hard,Mug,50,2,"[1317, 1255]"
25,FloorPlan_Train10_2.json.gz,medium,Mug,79,2,"[1321, 1331]"
26,FloorPlan_Train10_2.json.gz,easy,Mug,21,1,[1252]
27,FloorPlan_Train10_2.json.gz,medium,SprayBottle,72,2,"[1459, 1497]"
28,FloorPlan_Train10_2.json.gz,hard,SprayBottle,48,2,"[1419, 1467]"
29,FloorPlan_Train10_2.json.gz,easy,SprayBottle,30,1,[1364]
30,FloorPlan_Train10_2.json.gz,medium,Television,75,2,"[1533, 1535]"
31,FloorPlan_Train10_2.json.gz,easy,Television,20,1,[1506]
32,FloorPlan_Train10_2.json.gz,hard,Television,55,2,"[1639, 1547]"
33,FloorPlan_Train10_2.json.gz,hard,Vase,91,3,"[1681, 1687, 1680]"
34,FloorPlan_Train10_2.json.gz,medium,Vase,50,2,"[1693, 1655]"
35,FloorPlan_Train10_2.json.gz,easy,Vase,9,1,[1699]
0,FloorPlan_Train2_5.json.gz,medium,AlarmClock,84,3,"[107, 100, 141]"
1,FloorPlan_Train2_5.json.gz,easy,AlarmClock,20,1,[42]
2,FloorPlan_Train2_5.json.gz,hard,AlarmClock,46,2,"[25, 142]"
3,FloorPlan_Train2_5.json.gz,hard,Apple,45,2,"[230, 237]"
4,FloorPlan_Train2_5.json.gz,medium,Apple,82,3,"[286, 263, 180]"
5,FloorPlan_Train2_5.json.gz,easy,Apple,23,1,[219]
6,FloorPlan_Train2_5.json.gz,hard,BaseballBat,79,2,"[413, 311]"
7,FloorPlan_Train2_5.json.gz,medium,BaseballBat,54,2,"[424, 375]"
8,FloorPlan_Train2_5.json.gz,easy,BaseballBat,17,1,[360]
9,FloorPlan_Train2_5.json.gz,easy,BasketBall,27,1,[516]
10,FloorPlan_Train2_5.json.gz,hard,BasketBall,65,2,"[478, 571]"
11,FloorPlan_Train2_5.json.gz,medium,BasketBall,58,2,"[548, 534]"
12,FloorPlan_Train2_5.json.gz,medium,Bowl,46,2,"[741, 665]"
13,FloorPlan_Train2_5.json.gz,hard,Bowl,62,2,"[696, 707]"
14,FloorPlan_Train2_5.json.gz,easy,Bowl,42,2,"[633, 612]"
15,FloorPlan_Train2_5.json.gz,hard,GarbageCan,54,2,"[884, 766]"
16,FloorPlan_Train2_5.json.gz,medium,GarbageCan,49,2,"[819, 781]"
17,FloorPlan_Train2_5.json.gz,easy,GarbageCan,47,2,"[864, 845]"
18,FloorPlan_Train2_5.json.gz,medium,HousePlant,74,2,"[1001, 981]"
19,FloorPlan_Train2_5.json.gz,hard,HousePlant,45,2,"[918, 926]"
20,FloorPlan_Train2_5.json.gz,easy,HousePlant,31,1,[915]
21,FloorPlan_Train2_5.json.gz,medium,Laptop,55,2,"[1128, 1100]"
22,FloorPlan_Train2_5.json.gz,hard,Laptop,60,2,"[1173, 1069]"
23,FloorPlan_Train2_5.json.gz,easy,Laptop,35,1,[1167]
24,FloorPlan_Train2_5.json.gz,hard,Mug,62,2,"[1266, 1312]"
25,FloorPlan_Train2_5.json.gz,medium,Mug,68,2,"[1229, 1340]"
26,FloorPlan_Train2_5.json.gz,easy,Mug,20,1,[1289]
27,FloorPlan_Train2_5.json.gz,medium,SprayBottle,66,2,"[1399, 1423]"
28,FloorPlan_Train2_5.json.gz,hard,SprayBottle,48,2,"[1361, 1491]"
29,FloorPlan_Train2_5.json.gz,easy,SprayBottle,36,1,[1440]
30,FloorPlan_Train2_5.json.gz,hard,Television,74,2,"[1580, 1570]"
31,FloorPlan_Train2_5.json.gz,easy,Television,38,1,[1615]
32,FloorPlan_Train2_5.json.gz,medium,Television,38,1,[1510]
33,FloorPlan_Train2_5.json.gz,easy,Vase,24,1,[1671]
34,FloorPlan_Train2_5.json.gz,hard,Vase,80,2,"[1690, 1779]"
35,FloorPlan_Train2_5.json.gz,medium,Vase,46,2,"[1708, 1681]"
0,FloorPlan_Train3_3.json.gz,easy,AlarmClock,27,1,[84]
1,FloorPlan_Train3_3.json.gz,hard,AlarmClock,55,2,"[82, 11]"
2,FloorPlan_Train3_3.json.gz,medium,AlarmClock,68,2,"[131, 80]"
3,FloorPlan_Train3_3.json.gz,hard,Apple,30,1,[279]
4,FloorPlan_Train3_3.json.gz,medium,Apple,80,2,"[287, 271]"
5,FloorPlan_Train3_3.json.gz,easy,Apple,40,1,[260]
6,FloorPlan_Train3_3.json.gz,medium,BaseballBat,79,2,"[406, 379]"
7,FloorPlan_Train3_3.json.gz,hard,BaseballBat,43,2,"[441, 417]"
8,FloorPlan_Train3_3.json.gz,easy,BaseballBat,28,1,[381]
9,FloorPlan_Train3_3.json.gz,hard,BasketBall,67,2,"[508, 454]"
10,FloorPlan_Train3_3.json.gz,medium,BasketBall,55,2,"[561, 506]"
11,FloorPlan_Train3_3.json.gz,easy,BasketBall,28,1,[524]
12,FloorPlan_Train3_3.json.gz,hard,Bowl,78,2,"[644, 668]"
13,FloorPlan_Train3_3.json.gz,easy,Bowl,29,1,[716]
14,FloorPlan_Train3_3.json.gz,medium,Bowl,43,2,"[724, 675]"
15,FloorPlan_Train3_3.json.gz,hard,GarbageCan,43,2,"[814, 750]"
16,FloorPlan_Train3_3.json.gz,medium,GarbageCan,72,2,"[802, 793]"
17,FloorPlan_Train3_3.json.gz,easy,GarbageCan,35,1,[816]
18,FloorPlan_Train3_3.json.gz,medium,HousePlant,52,2,"[913, 911]"
19,FloorPlan_Train3_3.json.gz,hard,HousePlant,73,2,"[948, 902]"
20,FloorPlan_Train3_3.json.gz,easy,HousePlant,25,1,[1032]
21,FloorPlan_Train3_3.json.gz,medium,Laptop,67,2,"[1085, 1116]"
22,FloorPlan_Train3_3.json.gz,hard,Laptop,53,2,"[1195, 1126]"
23,FloorPlan_Train3_3.json.gz,easy,Laptop,30,1,[1138]
24,FloorPlan_Train3_3.json.gz,medium,Mug,57,2,"[1269, 1323]"
25,FloorPlan_Train3_3.json.gz,hard,Mug,68,2,"[1257, 1345]"
26,FloorPlan_Train3_3.json.gz,easy,Mug,25,1,[1331]
27,FloorPlan_Train3_3.json.gz,medium,SprayBottle,44,2,"[1425, 1367]"
28,FloorPlan_Train3_3.json.gz,hard,SprayBottle,70,2,"[1410, 1388]"
29,FloorPlan_Train3_3.json.gz,easy,SprayBottle,36,1,[1386]
30,FloorPlan_Train3_3.json.gz,hard,Television,65,2,"[1550, 1629]"
31,FloorPlan_Train3_3.json.gz,easy,Television,31,1,[1589]
32,FloorPlan_Train3_3.json.gz,medium,Television,54,2,"[1580, 1520]"
33,FloorPlan_Train3_3.json.gz,easy,Vase,24,1,[1758]
34,FloorPlan_Train3_3.json.gz,hard,Vase,76,2,"[1682, 1722]"
35,FloorPlan_Train3_3.json.gz,medium,Vase,50,2,"[1654, 1785]"
0,FloorPlan_Train9_1.json.gz,medium,AlarmClock,55,2,"[80, 46]"
1,FloorPlan_Train9_1.json.gz,hard,AlarmClock,69,2,"[134, 48]"
2,FloorPlan_Train9_1.json.gz,easy,AlarmClock,26,1,[15]
3,FloorPlan_Train9_1.json.gz,hard,Apple,53,2,"[233, 289]"
4,FloorPlan_Train9_1.json.gz,easy,Apple,42,2,"[255, 276]"
5,FloorPlan_Train9_1.json.gz,medium,Apple,55,2,"[221, 182]"
6,FloorPlan_Train9_1.json.gz,hard,BaseballBat,97,3,"[305, 303, 320]"
7,FloorPlan_Train9_1.json.gz,medium,BaseballBat,43,2,"[301, 410]"
8,FloorPlan_Train9_1.json.gz,easy,BaseballBat,10,1,[396]
9,FloorPlan_Train9_1.json.gz,hard,BasketBall,80,2,"[462, 589]"
10,FloorPlan_Train9_1.json.gz,easy,BasketBall,23,1,[483]
11,FloorPlan_Train9_1.json.gz,medium,BasketBall,47,2,"[459, 551]"
12,FloorPlan_Train9_1.json.gz,medium,Bowl,82,3,"[604, 725, 637]"
13,FloorPlan_Train9_1.json.gz,easy,Bowl,36,1,[699]
14,FloorPlan_Train9_1.json.gz,hard,Bowl,32,1,[620]
15,FloorPlan_Train9_1.json.gz,medium,GarbageCan,74,2,"[874, 849]"
16,FloorPlan_Train9_1.json.gz,easy,GarbageCan,46,2,"[842, 847]"
17,FloorPlan_Train9_1.json.gz,hard,GarbageCan,30,1,[764]
18,FloorPlan_Train9_1.json.gz,hard,HousePlant,47,2,"[952, 988]"
19,FloorPlan_Train9_1.json.gz,medium,HousePlant,75,2,"[971, 1005]"
20,FloorPlan_Train9_1.json.gz,easy,HousePlant,28,1,[1044]
21,FloorPlan_Train9_1.json.gz,hard,Laptop,79,2,"[1116, 1060]"
22,FloorPlan_Train9_1.json.gz,medium,Laptop,43,2,"[1115, 1123]"
23,FloorPlan_Train9_1.json.gz,easy,Laptop,28,1,[1119]
24,FloorPlan_Train9_1.json.gz,easy,Mug,32,1,[1264]
25,FloorPlan_Train9_1.json.gz,hard,Mug,69,2,"[1307, 1338]"
26,FloorPlan_Train9_1.json.gz,medium,Mug,49,2,"[1295, 1302]"
27,FloorPlan_Train9_1.json.gz,easy,SprayBottle,20,1,[1365]
28,FloorPlan_Train9_1.json.gz,medium,SprayBottle,68,2,"[1453, 1484]"
29,FloorPlan_Train9_1.json.gz,hard,SprayBottle,62,2,"[1469, 1419]"
30,FloorPlan_Train9_1.json.gz,hard,Television,72,2,"[1647, 1536]"
31,FloorPlan_Train9_1.json.gz,medium,Television,60,2,"[1549, 1509]"
32,FloorPlan_Train9_1.json.gz,easy,Television,18,1,[1590]
33,FloorPlan_Train9_1.json.gz,medium,Vase,75,2,"[1720, 1692]"
34,FloorPlan_Train9_1.json.gz,easy,Vase,45,2,"[1656, 1772]"
35,FloorPlan_Train9_1.json.gz,hard,Vase,30,1,[1734]
0,FloorPlan_Train8_2.json.gz,medium,AlarmClock,84,3,"[20, 102, 120]"
1,FloorPlan_Train8_2.json.gz,easy,AlarmClock,57,2,"[137, 133]"
2,FloorPlan_Train8_2.json.gz,hard,AlarmClock,9,1,[117]
3,FloorPlan_Train8_2.json.gz,hard,Apple,56,2,"[204, 176]"
4,FloorPlan_Train8_2.json.gz,medium,Apple,67,2,"[288, 265]"
5,FloorPlan_Train8_2.json.gz,easy,Apple,27,1,[287]
6,FloorPlan_Train8_2.json.gz,hard,BaseballBat,65,2,"[401, 432]"
7,FloorPlan_Train8_2.json.gz,easy,BaseballBat,19,1,[332]
8,FloorPlan_Train8_2.json.gz,medium,BaseballBat,66,2,"[434, 404]"
9,FloorPlan_Train8_2.json.gz,hard,BasketBall,106,3,"[537, 595, 457]"
10,FloorPlan_Train8_2.json.gz,medium,BasketBall,29,1,[499]
11,FloorPlan_Train8_2.json.gz,easy,BasketBall,15,1,[455]
12,FloorPlan_Train8_2.json.gz,medium,Bowl,81,3,"[644, 640, 638]"
13,FloorPlan_Train8_2.json.gz,easy,Bowl,65,2,"[665, 657]"
14,FloorPlan_Train8_2.json.gz,hard,Bowl,4,1,[634]
15,FloorPlan_Train8_2.json.gz,hard,GarbageCan,96,3,"[788, 864, 880]"
16,FloorPlan_Train8_2.json.gz,easy,GarbageCan,16,1,[858]
17,FloorPlan_Train8_2.json.gz,medium,GarbageCan,38,1,[773]
18,FloorPlan_Train8_2.json.gz,hard,HousePlant,77,2,"[913, 984]"
19,FloorPlan_Train8_2.json.gz,medium,HousePlant,57,2,"[956, 1048]"
20,FloorPlan_Train8_2.json.gz,easy,HousePlant,16,1,[960]
21,FloorPlan_Train8_2.json.gz,medium,Laptop,78,2,"[1106, 1153]"
22,FloorPlan_Train8_2.json.gz,easy,Laptop,53,2,"[1086, 1103]"
23,FloorPlan_Train8_2.json.gz,hard,Laptop,19,1,[1139]
24,FloorPlan_Train8_2.json.gz,hard,Mug,77,2,"[1227, 1310]"
25,FloorPlan_Train8_2.json.gz,medium,Mug,58,2,"[1320, 1228]"
26,FloorPlan_Train8_2.json.gz,easy,Mug,15,1,[1343]
27,FloorPlan_Train8_2.json.gz,easy,SprayBottle,32,1,[1432]
28,FloorPlan_Train8_2.json.gz,medium,SprayBottle,72,2,"[1408, 1413]"
29,FloorPlan_Train8_2.json.gz,hard,SprayBottle,46,2,"[1434, 1380]"
30,FloorPlan_Train8_2.json.gz,hard,Television,80,2,"[1539, 1618]"
31,FloorPlan_Train8_2.json.gz,medium,Television,38,1,[1575]
32,FloorPlan_Train8_2.json.gz,easy,Television,32,1,[1503]
33,FloorPlan_Train8_2.json.gz,hard,Vase,85,3,"[1786, 1749, 1792]"
34,FloorPlan_Train8_2.json.gz,easy,Vase,13,1,[1667]
35,FloorPlan_Train8_2.json.gz,medium,Vase,52,2,"[1717, 1696]"
0,FloorPlan_Train7_3.json.gz,medium,AlarmClock,80,2,"[111, 99]"
1,FloorPlan_Train7_3.json.gz,hard,AlarmClock,44,2,"[65, 28]"
2,FloorPlan_Train7_3.json.gz,easy,AlarmClock,26,1,[70]
3,FloorPlan_Train7_3.json.gz,medium,Apple,105,3,"[181, 251, 279]"
4,FloorPlan_Train7_3.json.gz,easy,Apple,28,1,[288]
5,FloorPlan_Train7_3.json.gz,hard,Apple,17,1,[228]
6,FloorPlan_Train7_3.json.gz,hard,BaseballBat,53,2,"[312, 345]"
7,FloorPlan_Train7_3.json.gz,easy,BaseballBat,38,1,[429]
8,FloorPlan_Train7_3.json.gz,medium,BaseballBat,59,2,"[323, 400]"
9,FloorPlan_Train7_3.json.gz,hard,BasketBall,113,3,"[467, 455, 506]"
10,FloorPlan_Train7_3.json.gz,medium,BasketBall,28,1,[477]
11,FloorPlan_Train7_3.json.gz,easy,BasketBall,9,1,[517]
12,FloorPlan_Train7_3.json.gz,medium,Bowl,53,2,"[693, 609]"
13,FloorPlan_Train7_3.json.gz,hard,Bowl,70,2,"[646, 684]"
14,FloorPlan_Train7_3.json.gz,easy,Bowl,27,1,[672]
15,FloorPlan_Train7_3.json.gz,medium,GarbageCan,84,3,"[795, 805, 772]"
16,FloorPlan_Train7_3.json.gz,hard,GarbageCan,38,1,[858]
17,FloorPlan_Train7_3.json.gz,easy,GarbageCan,28,1,[767]
18,FloorPlan_Train7_3.json.gz,easy,HousePlant,28,1,[972]
19,FloorPlan_Train7_3.json.gz,medium,HousePlant,49,2,"[911, 991]"
